time/ min, signal/ total ion counts
3.2105416666666664,0.0
3.2122083333333333,0.0
3.213875,0.0
3.2155416666666667,0.0
3.2172083333333332,0.0
3.2188749999999997,0.0
3.2205,0.0
3.2221666666666664,0.0
3.2238333333333333,0.0
3.2255,0.0
3.2271666666666667,0.0
3.228833333333333,535.0055337015501
3.2304999999999997,0.0
3.2321666666666666,0.0
3.2337916666666664,0.0
3.2354583333333333,0.0
3.237125,0.0
3.2387916666666667,0.0
3.240458333333333,0.0
3.2421249999999997,0.0
3.2437916666666666,0.0
3.245458333333333,0.0
3.247125,0.0
3.24875,949.8341484597431
3.2504166666666667,0.0
3.252083333333333,0.0
3.2537499999999997,0.0
3.2554166666666666,0.0
3.257083333333333,0.0
3.25875,0.0
3.2604166666666665,575.266900834612
3.2620833333333334,1541.3563778221414
3.263708333333333,3646.6732785527347
3.2653749999999997,7048.8686584145635
3.2670416666666666,15104.55688646172
3.268708333333333,24709.899901495446
3.270375,40920.09818490951
3.2720416666666665,56070.97256029891
3.2737083333333334,73807.79033166409
3.275375,91124.38442568964
3.2769999999999997,101053.54911833174
3.2786666666666666,105389.98237246035
3.280333333333333,105218.32761176556
3.2820000000000005,95191.54591758584
3.2836666666666665,79865.37877604493
3.2853333333333334,67149.70572729106
3.287,49359.68030693815
3.2886666666666664,37011.270600369055
3.2902916666666666,24353.08792021005
3.291958333333333,16574.725573998217
3.293625,9335.386521962158
3.2952916666666665,6187.9250824289975
3.2969583333333334,4200.032282197481
3.298625,2641.3574235643096
3.3002916666666664,1887.4253427481008
3.3019583333333333,1182.6263579728952
3.303625,0.0
3.30525,0.0
3.3069166666666665,0.0
3.3085833333333334,0.0
3.3102500000000004,0.0
3.3119166666666664,0.0
3.3135833333333333,0.0
3.31525,0.0
3.3169166666666667,0.0
3.318583333333333,0.0
3.3202083333333334,0.0
3.321875,0.0
3.3235416666666664,0.0
3.3252083333333333,0.0
3.326875,0.0
3.3285416666666667,0.0
3.330208333333333,0.0
3.3318749999999997,1017.9240878893161
3.3335,663.2033450031579
3.3351666666666664,1522.0219042630706
3.3368333333333333,2293.667916398311
3.3385000000000002,2412.4423021136695
3.3401666666666667,2652.263860142112
3.341833333333333,2693.9391417648685
3.3434999999999997,1958.9434162089842
3.3451666666666666,2070.4119094988273
3.3467916666666664,2363.885748218063
3.3484583333333333,712.272651006705
3.350125,1091.0565335899612
3.3517916666666667,506.75197406506226
3.353458333333333,518.8462114249214
3.3551249999999997,0.0
3.3567916666666666,0.0
3.358458333333333,0.0
3.3600833333333333,0.0
3.36175,0.0
3.3634166666666667,552.7719068204015
3.365083333333333,0.0
3.36675,0.0
3.3684166666666666,0.0
3.370083333333333,0.0
3.37175,0.0
3.3734166666666665,692.2798835015072
3.3750416666666667,1257.2580801482663
3.376708333333333,1978.6824764846278
3.3783749999999997,3857.9055744217176
3.3800416666666666,6021.861776306294
3.381708333333333,8866.315024037367
3.383375,10215.4707563191
3.3850416666666665,11159.883113444701
3.3867083333333334,10948.015055289474
3.3883750000000004,11125.080258778607
3.3899999999999997,9169.14946046735
3.3916666666666666,9894.884110199939
3.393333333333333,7231.869400876982
3.395,6182.416144272958
3.3966666666666665,3922.8536325527484
3.3983333333333334,3885.486003334864
3.4,2588.5177198512774
3.4016666666666664,2389.686552302962
3.4032916666666666,1395.0168402991458
3.404958333333333,1175.0809137195583
3.406625,751.2359087498098
3.4082916666666665,667.8880690716883
3.4099583333333334,624.6331736679404
3.411625,0.0
3.4132916666666664,0.0
3.4149583333333333,0.0
3.416583333333333,0.0
3.41825,0.0
3.4199166666666665,0.0
3.4215833333333334,0.0
3.42325,0.0
3.4249166666666664,0.0
3.4265833333333333,0.0
3.42825,0.0
3.4299166666666667,0.0
3.4315416666666665,0.0
3.4332083333333334,0.0
3.434875,0.0
3.4365416666666664,0.0
3.4382083333333333,0.0
3.439875,602.3008389531306
3.4415416666666667,0.0
3.443208333333333,0.0
3.4448333333333334,0.0
3.4465,0.0
3.4481666666666664,0.0
3.4498333333333333,0.0
3.4515,0.0
3.4531666666666667,0.0
3.454833333333333,0.0
3.4564999999999997,0.0
3.458125,0.0
3.4597916666666664,0.0
3.4614583333333333,0.0
3.463125,0.0
3.4647916666666663,0.0
3.466458333333333,0.0
3.4681249999999997,0.0
3.4697916666666666,0.0
3.471458333333333,0.0
3.4730833333333333,0.0
3.47475,0.0
3.4764166666666667,0.0
3.478083333333333,0.0
3.4797499999999997,0.0
3.4814166666666666,0.0
3.483083333333333,0.0
3.48475,0.0
3.4864166666666665,0.0
3.4880416666666667,0.0
3.489708333333333,0.0
3.4913749999999997,0.0
3.493041666666666,0.0
3.494708333333333,503.81908815535206
3.496375,0.0
3.4980416666666665,0.0
3.4997083333333334,0.0
3.501333333333333,555.9676395578311
3.5029999999999997,0.0
3.5046666666666666,0.0
3.506333333333333,0.0
3.508,0.0
3.5096666666666665,0.0
3.5113333333333334,0.0
3.513,0.0
3.5146249999999997,0.0
3.5162916666666666,0.0
3.517958333333333,0.0
3.519625,0.0
3.521291666666666,507.86500861319087
3.5229583333333334,0.0
3.524625,0.0
3.5262916666666664,0.0
3.5279166666666666,0.0
3.529583333333333,0.0
3.53125,0.0
3.5329166666666665,0.0
3.5345833333333334,0.0
3.53625,0.0
3.5379166666666664,0.0
3.5395833333333333,0.0
3.54125,581.0046914568738
3.542875,0.0
3.5445416666666665,2564.269656254968
3.5462083333333334,3465.2427894526277
3.547875,5135.058561615367
3.549541666666666,7216.159918020463
3.5512083333333333,8217.807767633221
3.552875,8901.432028950267
3.5545416666666667,10101.13820612269
3.556208333333333,10717.896317509196
3.5578333333333334,10472.938269861123
3.5595,10055.240643166248
3.5611666666666664,8675.532188298668
3.5628333333333333,7118.82020182192
3.5645,6335.917212554675
3.5661666666666667,5026.987605871369
3.567833333333333,3204.790325969285
3.5694999999999997,3521.093853375843
3.571125,743.4002418650198
3.5727916666666664,644.8549988176519
3.5744583333333333,0.0
3.5761249999999998,0.0
3.5777916666666667,0.0
3.579458333333333,0.0
3.5811249999999997,0.0
3.5827916666666666,0.0
3.5844166666666664,0.0
3.5860833333333333,0.0
3.5877499999999998,0.0
3.5894166666666667,0.0
3.591083333333333,1161.3515242180094
3.5927499999999997,765.6800000000012
3.5944166666666666,1503.0482968930737
3.596083333333333,1191.0181818181964
3.59775,1212.9898451199265
3.5993749999999998,1217.6236384976532
3.6010416666666667,1179.383453853167
3.602708333333333,1064.0234566923443
3.6043749999999997,911.7968538904166
3.6060416666666666,677.4590428928841
3.607708333333333,0.0
3.609375,0.0
3.6110416666666665,1219.7134087192935
3.6126666666666667,1460.9833235181973
3.614333333333333,2075.577214908745
3.6159999999999997,2188.9055601589907
3.6176666666666666,2345.3452116421913
3.619333333333333,2454.626194063644
3.621,2231.1250271357094
3.6226666666666665,1413.3381131197693
3.6243333333333334,0.0
3.626,509.19802867383805
3.627625,0.0
3.6292916666666666,0.0
3.630958333333333,0.0
3.632625,0.0
3.6342916666666665,0.0
3.6359583333333334,0.0
3.637625,0.0
3.6392916666666664,0.0
3.6409166666666666,0.0
3.642583333333333,0.0
3.64425,0.0
3.6459166666666665,0.0
3.647583333333334,0.0
3.64925,0.0
3.6509166666666664,0.0
3.6525833333333333,0.0
3.6542499999999998,0.0
3.655875,0.0
3.6575416666666665,0.0
3.6592083333333334,0.0
3.660875,0.0
3.6625416666666664,0.0
3.6642083333333333,0.0
3.6658749999999998,0.0
3.6675416666666667,0.0
3.6691666666666665,1030.5845089635197
3.6708333333333334,0.0
3.6725,0.0
3.6741666666666664,590.8411121344798
3.6758333333333337,0.0
3.6774999999999998,0.0
3.6791666666666667,0.0
3.680833333333333,0.0
3.6824583333333334,0.0
3.684125,0.0
3.6857916666666664,0.0
3.6874583333333333,0.0
3.6891249999999998,0.0
3.6907916666666667,531.4219004471439
3.692458333333333,0.0
3.6941249999999997,0.0
3.69575,0.0
3.6974166666666664,0.0
3.6990833333333333,0.0
3.7007499999999998,0.0
3.7024166666666667,0.0
3.7040833333333336,0.0
3.7057499999999997,0.0
3.7074166666666666,0.0
3.709083333333333,0.0
3.71075,0.0
3.7123749999999998,0.0
3.7140416666666667,0.0
3.715708333333333,0.0
3.717375,0.0
3.7190416666666666,0.0
3.720708333333333,0.0
3.722375,0.0
3.7240416666666665,0.0
3.7256666666666667,0.0
3.727333333333333,0.0
3.729,0.0
3.7306666666666666,0.0
3.7323333333333335,0.0
3.734,0.0
3.7356666666666665,0.0
3.7373333333333334,544.5554808317326
3.738958333333333,0.0
3.740625,876.5625218241394
3.7422916666666666,952.7824074074206
3.743958333333333,991.2284712566743
3.745625,1023.8956146996443
3.7472916666666665,1067.4727390365451
3.7489583333333334,1043.0222311926846
3.750625,539.9760340848616
3.7522499999999996,595.1561105071551
3.7539166666666666,0.0
3.755583333333333,0.0
3.75725,0.0
3.7589166666666665,0.0
3.7605833333333334,0.0
3.76225,0.0
3.7639166666666664,0.0
3.7655833333333333,0.0
3.767208333333333,0.0
3.768875,0.0
3.7705416666666665,0.0
3.7722083333333334,0.0
3.773875,0.0
3.7755416666666664,0.0
3.7772083333333333,0.0
3.7788749999999998,0.0
3.7805416666666667,0.0
3.7821666666666665,0.0
3.7838333333333334,0.0
3.7855,0.0
3.7871666666666663,0.0
3.7888333333333333,0.0
3.7904999999999998,0.0
3.7921666666666667,0.0
3.793833333333333,0.0
3.7954583333333334,0.0
3.797125,0.0
3.7987916666666663,0.0
3.8004583333333333,0.0
3.8021249999999998,0.0
3.8037916666666667,0.0
3.805458333333333,0.0
3.807125,0.0
3.8087499999999994,0.0
3.8104166666666663,0.0
3.8120833333333333,0.0
3.8137499999999998,0.0
3.8154166666666667,0.0
3.817083333333333,0.0
3.81875,0.0
3.8204166666666666,0.0
3.822083333333333,0.0
3.8237083333333333,0.0
3.8253749999999997,0.0
3.8270416666666667,0.0
3.828708333333333,0.0
3.8303749999999996,0.0
3.8320416666666666,0.0
3.833708333333333,0.0
3.835375,0.0
3.8369999999999993,0.0
3.8386666666666667,0.0
3.840333333333333,760.4702704952787
3.842,0.0
3.8436666666666666,0.0
3.845333333333333,0.0
3.847,0.0
3.8486666666666665,0.0
3.8502916666666667,0.0
3.851958333333333,0.0
3.853625,0.0
3.8552916666666666,0.0
3.856958333333333,0.0
3.8586249999999995,0.0
3.8602916666666665,0.0
3.8619583333333334,0.0
3.863583333333333,0.0
3.86525,0.0
3.8669166666666666,0.0
3.868583333333333,0.0
3.87025,0.0
3.8719166666666665,0.0
3.8735833333333334,0.0
3.87525,0.0
3.8769166666666663,873.4270670386961
3.8785833333333333,0.0
3.880208333333333,0.0
3.881875,0.0
3.8835416666666664,0.0
3.8852083333333334,0.0
3.8868749999999994,0.0
3.8885416666666663,0.0
3.8902083333333333,0.0
3.8918749999999998,0.0
3.8935,0.0
3.8951666666666664,0.0
3.8968333333333334,0.0
3.8985,0.0
3.9001666666666663,0.0
3.9018333333333333,0.0
3.9034999999999997,0.0
3.9051666666666667,0.0
3.9067916666666664,0.0
3.9084583333333334,0.0
3.910125,0.0
3.9117916666666663,0.0
3.9134583333333333,0.0
3.9151249999999993,0.0
3.9167916666666667,0.0
3.918458333333333,0.0
3.9200833333333334,0.0
3.92175,0.0
3.9234166666666663,0.0
3.9250833333333333,0.0
3.9267499999999997,0.0
3.9284166666666667,0.0
3.930083333333333,0.0
3.93175,0.0
3.9334166666666666,0.0
3.9350416666666663,0.0
3.9367083333333333,0.0
3.9383749999999997,0.0
3.9400416666666667,0.0
3.941708333333333,0.0
3.943375,0.0
3.9450416666666666,0.0
3.946708333333333,0.0
3.948375,0.0
3.9499999999999997,0.0
3.9516666666666667,0.0
3.953333333333333,0.0
3.955,0.0
3.9566666666666666,0.0
3.958333333333333,0.0
3.96,0.0
3.9616666666666664,0.0
3.963291666666667,0.0
3.964958333333333,0.0
3.966625,0.0
3.9682916666666666,0.0
3.969958333333333,0.0
3.971625,0.0
3.9732916666666664,0.0
3.9749583333333334,0.0
3.976583333333333,0.0
3.97825,0.0
3.9799166666666665,0.0
3.981583333333333,0.0
3.98325,0.0
3.9849166666666664,0.0
3.9865833333333334,0.0
3.98825,0.0
3.9899166666666663,0.0
3.991541666666667,0.0
3.993208333333333,0.0
3.994875,0.0
3.9965416666666664,0.0
3.9982083333333334,0.0
3.999875,0.0
4.001541666666666,0.0
4.003208333333333,0.0
4.004833333333333,0.0
4.0065,0.0
4.008166666666667,0.0
4.009833333333333,0.0
4.0115,0.0
4.013166666666667,0.0
4.014833333333333,0.0
4.0165,0.0
4.018166666666667,0.0
4.019791666666666,0.0
4.021458333333333,0.0
4.023125,0.0
4.024791666666666,0.0
4.026458333333333,0.0
4.028125,0.0
4.029791666666666,739.3228648425074
4.031458333333333,0.0
4.033083333333333,0.0
4.03475,0.0
4.036416666666667,0.0
4.038083333333333,0.0
4.03975,0.0
4.041416666666667,0.0
4.043083333333334,0.0
4.04475,0.0
4.0464166666666666,0.0
4.048041666666666,0.0
4.049708333333333,0.0
4.051375,0.0
4.053041666666666,0.0
4.054708333333333,0.0
4.056375,0.0
4.058041666666666,0.0
4.059708333333333,0.0
4.061333333333333,0.0
4.063,0.0
4.064666666666667,0.0
4.066333333333334,0.0
4.068,0.0
4.0696666666666665,0.0
4.0713333333333335,0.0
4.0729999999999995,0.0
4.074625,0.0
4.076291666666666,0.0
4.077958333333333,0.0
4.079625,0.0
4.081291666666666,0.0
4.082958333333333,0.0
4.084625,0.0
4.086291666666667,0.0
4.087916666666667,0.0
4.089583333333334,0.0
4.09125,0.0
4.0929166666666665,0.0
4.0945833333333335,0.0
4.0962499999999995,0.0
4.097916666666666,0.0
4.099583333333333,0.0
4.10125,0.0
4.102916666666666,0.0
4.104541666666666,0.0
4.106208333333333,0.0
4.107875,0.0
4.109541666666667,0.0
4.111208333333333,0.0
4.112875,0.0
4.114541666666667,0.0
4.116208333333333,0.0
4.1178333333333335,0.0
4.1194999999999995,0.0
4.121166666666666,0.0
4.122833333333333,0.0
4.1245,610.5200377522688
4.126166666666666,0.0
4.127833333333333,0.0
4.1295,0.0
4.131125,0.0
4.132791666666667,0.0
4.134458333333333,0.0
4.136125,0.0
4.137791666666667,0.0
4.139458333333333,0.0
4.141125,0.0
4.142791666666667,0.0
4.144416666666666,0.0
4.146083333333333,0.0
4.14775,0.0
4.149416666666666,0.0
4.151083333333333,0.0
4.15275,0.0
4.154416666666666,0.0
4.156083333333333,0.0
4.15775,0.0
4.159375,0.0
4.161041666666667,0.0
4.162708333333333,0.0
4.164375,0.0
4.166041666666667,0.0
4.167708333333334,0.0
4.169375,0.0
4.1710416666666665,0.0
4.1727083333333335,0.0
4.174333333333333,0.0
4.176,0.0
4.177666666666666,0.0
4.179333333333333,0.0
4.181,0.0
4.182666666666666,0.0
4.184333333333333,0.0
4.186,0.0
4.187625,0.0
4.189291666666667,0.0
4.190958333333334,0.0
4.192625,0.0
4.1942916666666665,0.0
4.1959583333333335,0.0
4.1976249999999995,0.0
4.199291666666666,0.0
4.200916666666666,0.0
4.202583333333333,0.0
4.20425,0.0
4.205916666666667,0.0
4.207583333333333,0.0
4.20925,0.0
4.210916666666667,566.6720183486423
4.212583333333333,0.0
4.21425,0.0
4.215875,0.0
4.2175416666666665,0.0
4.2192083333333334,0.0
4.2208749999999995,0.0
4.222541666666666,0.0
4.224208333333333,0.0
4.225875,0.0
4.227541666666666,0.0
4.229166666666667,0.0
4.230833333333333,0.0
4.2325,0.0
4.234166666666667,0.0
4.235833333333333,0.0
4.2375,0.0
4.239166666666667,0.0
4.240833333333333,0.0
4.242458333333333,0.0
4.2441249999999995,0.0
4.245791666666666,0.0
4.247458333333333,0.0
4.249125,0.0
4.250791666666666,0.0
4.252458333333333,0.0
4.254125,0.0
4.25575,0.0
4.257416666666667,0.0
4.259083333333333,0.0
4.26075,0.0
4.262416666666667,0.0
4.264083333333333,0.0
4.26575,0.0
4.267416666666667,0.0
4.269083333333334,0.0
4.2707500000000005,0.0
4.272375,0.0
4.274041666666666,0.0
4.275708333333333,0.0
4.277375,0.0
4.279041666666666,0.0
4.280708333333333,0.0
4.282375,0.0
4.284041666666666,0.0
4.285666666666667,0.0
4.287333333333333,0.0
4.289,0.0
4.290666666666667,0.0
4.292333333333334,0.0
4.294,0.0
4.2956666666666665,0.0
4.2973333333333334,0.0
4.298958333333333,0.0
4.300625,0.0
4.302291666666666,0.0
4.303958333333333,0.0
4.305625,0.0
4.307291666666667,0.0
4.308958333333333,0.0
4.310625,0.0
4.31225,0.0
4.313916666666667,0.0
4.3155833333333335,0.0
4.31725,0.0
4.3189166666666665,0.0
4.320583333333333,0.0
4.3222499999999995,0.0
4.323916666666666,0.0
4.325583333333333,0.0
4.32725,0.0
4.328875,0.0
4.330541666666667,0.0
4.332208333333333,0.0
4.333875,0.0
4.335541666666667,0.0
4.337208333333333,0.0
4.338875,0.0
4.340541666666667,0.0
4.3421666666666665,0.0
4.343833333333333,0.0
4.3454999999999995,0.0
4.347166666666666,0.0
4.348833333333333,0.0
4.3505,0.0
4.352166666666666,0.0
4.353833333333333,0.0
4.355458333333333,0.0
4.357125,0.0
4.358791666666667,0.0
4.360458333333333,0.0
4.362125,0.0
4.363791666666667,580.7161463169678
4.365458333333333,0.0
4.367125,0.0
4.3687499999999995,0.0
4.370416666666666,0.0
4.372083333333333,606.4011236375676
4.37375,531.6365379365124
4.375416666666666,0.0
4.377083333333333,0.0
4.37875,615.0712290051724
4.380416666666666,0.0
4.382083333333333,0.0
4.383708333333333,509.6164353759277
4.385375,0.0
4.387041666666667,0.0
4.388708333333333,0.0
4.390375,0.0
4.392041666666667,579.0653439371931
4.3937083333333335,783.7181082551342
4.395375,2718.7534857036417
4.397,4237.601043755055
4.398666666666666,6563.663632435931
4.400333333333333,10887.102687997907
4.402,13752.873142217615
4.403666666666666,17260.791713900944
4.405333333333333,21846.386638994663
4.407,25254.67856745761
4.408666666666667,26846.923342120972
4.410333333333333,27584.117494609316
4.411958333333333,28886.310563542622
4.413625,26432.685224565466
4.415291666666667,25253.207471486312
4.416958333333334,22867.038277902968
4.418625,17546.15631851076
4.4202916666666665,13950.034090306419
4.421958333333333,11458.342221927378
4.4236249999999995,7236.20184177774
4.42525,4932.443394874504
4.426916666666666,3394.1917280329335
4.428583333333333,1228.5223340009572
4.43025,985.6951083784926
4.431916666666667,567.1605377526339
4.433583333333333,547.3037709132632
4.43525,0.0
4.436916666666667,0.0
4.438583333333333,0.0
4.4402083333333335,0.0
4.441875,0.0
4.4435416666666665,0.0
4.4452083333333325,0.0
4.4468749999999995,0.0
4.448541666666666,0.0
4.450208333333333,0.0
4.451875,0.0
4.4535,0.0
4.455166666666667,0.0
4.456833333333333,0.0
4.4585,0.0
4.460166666666667,0.0
4.461833333333333,633.3241284535789
4.4635,0.0
4.465166666666667,0.0
4.4667916666666665,0.0
4.468458333333333,0.0
4.4701249999999995,0.0
4.471791666666666,0.0
4.473458333333334,0.0
4.475125,0.0
4.476791666666666,0.0
4.478458333333333,0.0
4.480083333333332,0.0
4.48175,0.0
4.483416666666667,0.0
4.485083333333333,0.0
4.48675,0.0
4.488416666666667,0.0
4.490083333333333,0.0
4.49175,0.0
4.493416666666667,0.0
4.495083333333334,0.0
4.496708333333333,0.0
4.498375,0.0
4.500041666666666,0.0
4.501708333333332,0.0
4.503375,0.0
4.505041666666666,0.0
4.506708333333333,0.0
4.508375,0.0
4.51,0.0
4.511666666666667,1679.1412663840865
4.513333333333333,3361.0337745172146
4.515,6553.930774273698
4.516666666666667,16236.408106204526
4.5183333333333335,33482.72077789364
4.52,57942.09757374269
4.5216666666666665,90292.61274267039
4.523291666666666,134167.71654784933
4.524958333333333,183186.80044374857
4.526625,237323.4546195686
4.528291666666666,295171.8353756538
4.529958333333334,359750.4381071259
4.531625,424704.64969133557
4.533291666666667,469960.93678372377
4.534958333333333,498528.7147325032
4.536583333333332,509270.4725443278
4.53825,494561.9974233884
4.539916666666667,446609.828516684
4.5415833333333335,370840.4397449469
4.54325,291678.81006381096
4.5449166666666665,216351.67006927793
4.546583333333333,154635.99848480988
4.5482499999999995,100215.87357976085
4.549916666666666,63492.66979031668
4.551541666666666,36762.474371491364
4.553208333333333,17475.180419217573
4.554875,9438.169907663127
4.556541666666667,4836.089998704769
4.558208333333332,2842.8745747452376
4.559875,1706.7665709847006
4.561541666666667,1132.6854353684462
4.563208333333333,0.0
4.5648333333333335,0.0
4.5665,0.0
4.5681666666666665,0.0
4.569833333333333,0.0
4.5714999999999995,0.0
4.573166666666666,0.0
4.574833333333333,0.0
4.5765,0.0
4.578166666666666,0.0
4.579791666666667,0.0
4.581458333333333,0.0
4.583125,0.0
4.584791666666667,0.0
4.586458333333334,645.4036697247784
4.588125,760.8785833458326
4.589791666666667,732.5258649818225
4.591458333333333,1540.7462558221882
4.593083333333333,1642.298708338264
4.5947499999999994,1718.6410536249741
4.596416666666666,641.6660585729643
4.598083333333333,2375.1799078930635
4.59975,6113.007666437361
4.601416666666666,12816.865743387652
4.603083333333333,21671.691631716043
4.60475,37610.56579507249
4.606416666666666,60298.282352819624
4.608041666666667,92632.90090832737
4.609708333333333,125219.18749124426
4.611375,172912.10401864225
4.613041666666667,216145.6705925445
4.614708333333332,267640.0435471851
4.616375,313510.13499760313
4.618041666666667,358874.3773593536
4.6197083333333335,396696.20537046896
4.621333333333333,417476.61762773106
4.623,407613.2610985369
4.624666666666666,367522.4417184475
4.626333333333333,314234.83263983415
4.628,240696.83182176392
4.629666666666666,176727.3403436232
4.631333333333333,124594.44718148316
4.633,85655.29047878858
4.634666666666667,51369.144798197485
4.636291666666667,33075.469390515565
4.637958333333333,19671.27601422473
4.639625,12161.648947174333
4.641291666666667,8287.599571339639
4.6429583333333335,4843.121635819296
4.644625,3568.5310266417337
4.6462916666666665,2033.7427750773622
4.647958333333333,1621.277729004279
4.649583333333333,649.5826095782302
4.65125,519.1684808160375
4.652916666666666,0.0
4.654583333333333,0.0
4.65625,0.0
4.657916666666667,0.0
4.659583333333333,0.0
4.66125,0.0
4.662916666666667,0.0
4.664541666666667,0.0
4.6662083333333335,0.0
4.6678749999999996,0.0
4.6695416666666665,0.0
4.671208333333333,0.0
4.6728749999999994,0.0
4.674541666666666,0.0
4.676208333333333,0.0
4.677833333333333,0.0
4.6795,0.0
4.681166666666667,0.0
4.682833333333333,0.0
4.6845,0.0
4.686166666666667,0.0
4.687833333333333,612.2396843780936
4.6895,0.0
4.6911249999999995,0.0
4.6927916666666665,0.0
4.694458333333333,0.0
4.696124999999999,0.0
4.697791666666666,0.0
4.699458333333333,0.0
4.701125,0.0
4.702791666666666,0.0
4.704416666666666,0.0
4.706083333333333,0.0
4.70775,0.0
4.709416666666667,0.0
4.711083333333333,0.0
4.71275,0.0
4.714416666666667,0.0
4.716083333333333,0.0
4.71775,0.0
4.719374999999999,0.0
4.721041666666666,0.0
4.722708333333333,0.0
4.724375,0.0
4.726041666666666,0.0
4.727708333333333,0.0
4.729375,0.0
4.731041666666666,0.0
4.732708333333333,0.0
4.734333333333333,674.4547903002817
4.736,0.0
4.737666666666667,0.0
4.739333333333333,0.0
4.741,0.0
4.742666666666667,0.0
4.7443333333333335,0.0
4.7459999999999996,0.0
4.747625,0.0
4.749291666666666,0.0
4.750958333333333,0.0
4.752625,0.0
4.754291666666666,0.0
4.755958333333333,0.0
4.757625,0.0
4.759291666666667,0.0
4.760916666666666,0.0
4.762583333333334,0.0
4.76425,0.0
4.765916666666667,0.0
4.7675833333333335,0.0
4.7692499999999995,0.0
4.7709166666666665,0.0
4.772583333333333,0.0
4.774249999999999,0.0
4.775875,1137.7853918358937
4.777541666666666,0.0
4.779208333333333,686.59741874678
4.780875,0.0
4.782541666666666,0.0
4.784208333333333,0.0
4.785875,0.0
4.787541666666667,0.0
4.7891666666666675,0.0
4.7908333333333335,0.0
4.7924999999999995,0.0
4.7941666666666665,0.0
4.795833333333333,0.0
4.797499999999999,0.0
4.799166666666666,0.0
4.800833333333333,0.0
4.8025,0.0
4.804125,0.0
4.805791666666667,0.0
4.807458333333333,0.0
4.809125,0.0
4.810791666666668,0.0
4.812458333333333,0.0
4.814125,0.0
4.815791666666667,0.0
4.817416666666666,0.0
4.819083333333333,0.0
4.820749999999999,0.0
4.822416666666666,0.0
4.824083333333333,0.0
4.82575,759.975933647177
4.827416666666666,0.0
4.829083333333333,0.0
4.830708333333333,0.0
4.832375,0.0
4.834041666666667,0.0
4.835708333333333,0.0
4.837375,0.0
4.839041666666666,0.0
